trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,passenger_count,capacity_percentage,trip_status
T01271,2023-01-14,21:00:00,Tram,Route_5,Station_49,Station_33,21:09:30,21:49:30,7,7,Rain,-11.0,63,11,7.0,,0,32,0,0,5,Winter,1,9,63,Completed
T01203,2023-01-14,21:30:00,Train,Route_14,Station_37,Station_47,21:36:30,22:26:30,7,17,Snow,-5.4,46,51,10.3,,0,100,0,0,5,Winter,1,14,35,Completed
T01293,2023-01-14,21:45:00,Train,Route_12,Station_20,Station_28,21:16:00,23:03:00,15,9,Snow,-23.7,100,13,3.7,,0,81,0,0,5,Winter,1,37,75,Completed
T01294,2023-01-14,22:30:00,Bus,Route_19,Station_12,Station_28,22:34:45,00:30:45,6,13,Storm,-0.2,85,24,19.0,,0,0,0,0,5,Winter,1,58,89,Completed
T01295,2023-01-14,22:30:00,Metro,Route_2,Station_40,Station_47,22:55:45,00:20:45,13,6,Storm,8.7,66,18,13.9,,0,75,1,0,5,Winter,1,42,47,Completed
T01270,2023-01-14,23:00:00,Bus,Route_13,Station_46,Station_11,23:57:30,01:33:30,7,11,Storm,-11.3,88,37,11.5,Parade,10000,72,0,0,5,Winter,1,17,74,Completed
T01292,2023-01-14,23:00:00,Train,Route_15,Station_11,Station_21,23:08:45,01:05:45,6,26,Snow,-23.3,21,31,7.3,,0,48,0,0,5,Winter,1,35,84,Completed
T01229,2023-01-14,23:15:00,Tram,Route_13,Station_11,Station_33,23:21:30,00:49:30,11,13,Cloudy,12.8,33,31,10.4,Festival,0,72,0,0,5,Winter,1,51,60,Completed
T01249,2023-01-14,23:15:00,Tram,Route_3,Station_17,Station_27,23:19:30,00:08:30,8,-1,Storm,-4.8,87,19,12.4,,0,74,0,0,5,Winter,0,40,44,Completed
T01243,2023-01-14,23:30:00,Tram,Route_16,Station_5,Station_33,23:46:45,00:18:45,9,10,Storm,-13.2,42,17,16.6,Concert,50000,27,0,0,5,Winter,1,49,52,Completed
T01360,2023-01-15,00:00:00,Train,Route_14,Station_26,Station_7,00:22:30,01:31:30,1,6,Storm,-6.6,43,35,8.6,,0,48,0,0,6,Winter,1,28,38,Completed
T01342,2023-01-15,00:30:00,Train,Route_7,Station_21,Station_36,00:35:15,01:32:15,7,16,Fog,0.8,87,29,19.7,,0,75,0,0,6,Winter,1,56,46,Completed
T01309,2023-01-15,00:30:00,Train,Route_6,Station_25,Station_35,00:08:45,01:55:45,3,30,Storm,-19.1,37,51,14.2,,0,16,0,0,6,Winter,1,19,90,Completed
T01379,2023-01-15,01:45:00,Metro,Route_8,Station_31,Station_11,01:48:15,03:08:15,9,10,Rain,28.8,77,22,3.7,,0,0,0,0,6,Winter,1,33,67,Completed
T01365,2023-01-15,01:45:00,Metro,Route_17,Station_7,Station_1,01:22:15,02:03:15,10,9,Snow,-0.3,52,21,0.9,,10000,76,0,0,6,Winter,1,12,63,Completed
T01383,2023-01-15,01:45:00,Bus,Route_19,Station_41,Station_30,01:27:15,03:27:15,2,17,Cloudy,19.6,79,15,16.7,Parade,2000,38,0,0,6,Winter,1,9,48,Completed
T01316,2023-01-15,02:00:00,Metro,Route_4,Station_30,Station_16,02:43:45,03:43:45,5,17,Rain,12.2,96,0,13.4,Concert,0,42,0,0,6,Winter,1,33,51,Completed
T01331,2023-01-15,02:15:00,Bus,Route_12,Station_14,Station_15,02:15:45,03:44:45,11,19,Storm,-7.1,74,23,10.0,,0,39,0,0,6,Winter,1,51,37,Completed
T01305,2023-01-15,02:30:00,Train,Route_4,Station_27,Station_41,02:38:30,04:17:30,11,15,Snow,10.4,68,22,10.0,,0,51,0,0,6,Winter,1,8,38,Completed
T01396,2023-01-15,02:30:00,Metro,Route_20,Station_3,Station_16,02:35:15,04:30:15,11,19,Clear,-1.2,96,33,7.7,,0,19,0,0,6,Winter,1,16,52,Completed
T01343,2023-01-15,03:00:00,Metro,Route_17,Station_21,Station_47,03:30:45,04:05:45,4,30,Cloudy,-1.7,46,57,20.0,,0,46,0,0,6,Winter,1,49,12,Completed
T01384,2023-01-15,03:00:00,Bus,Route_6,Station_43,Station_32,03:53:45,05:16:45,17,21,Storm,-34.4,43,45,10.9,,0,16,0,0,6,Winter,1,6,19,Completed
T01320,2023-01-15,03:00:00,Metro,Route_18,Station_49,Station_38,03:48:00,04:39:00,7,16,Clear,-13.2,77,28,8.3,,0,36,0,0,6,Winter,1,31,68,Completed
T01351,2023-01-15,03:15:00,Tram,Route_4,Station_30,Station_40,03:41:15,04:20:15,2,3,Cloudy,-9.2,53,20,12.7,,0,50,0,0,6,Winter,1,35,23,Completed
T01310,2023-01-15,03:30:00,Metro,Route_17,Station_50,Station_48,03:25:45,04:40:45,12,27,Rain,-5.3,100,0,14.1,,0,83,0,0,6,Winter,1,55,85,Completed
T01381,2023-01-15,04:30:00,Bus,Route_15,Station_41,Station_8,04:33:30,06:10:30,6,29,Storm,-6.9,61,0,8.8,Concert,10000,73,0,0,6,Winter,1,55,56,Completed
T01400,2023-01-15,04:30:00,Metro,Route_11,Station_38,Station_9,04:06:45,05:44:45,7,6,Clear,4.0,82,32,14.0,,0,46,0,0,6,Winter,1,40,51,Completed
T01346,2023-01-15,04:30:00,Metro,Route_11,Station_6,Station_29,04:15:30,05:58:30,17,7,Fog,-12.4,100,45,0.0,Protest,50000,30,0,0,6,Winter,1,40,103,Completed
T01304,2023-01-15,04:30:00,Bus,Route_20,Station_39,Station_41,04:20:00,05:18:00,18,15,Rain,-4.9,96,5,2.3,,0,0,0,0,6,Winter,1,30,41,Completed
T01323,2023-01-15,04:30:00,Tram,Route_6,Station_24,Station_37,04:23:30,05:32:30,3,6,Cloudy,-17.1,45,0,13.2,,0,100,0,0,6,Winter,1,47,41,Completed
T01339,2023-01-15,05:15:00,Metro,Route_13,Station_34,Station_31,05:41:45,06:45:45,15,10,Rain,-9.0,86,56,13.8,Parade,2000,27,0,0,6,Winter,1,31,51,Completed
T01391,2023-01-15,05:15:00,Bus,Route_7,Station_49,Station_23,05:49:15,07:22:15,7,24,Storm,-3.5,77,46,12.3,,0,18,0,0,6,Winter,1,9,41,Completed
T01336,2023-01-15,05:45:00,Tram,Route_13,Station_33,Station_31,05:31:15,06:23:15,3,24,Storm,3.1,83,29,1.5,Festival,2000,78,1,0,6,Winter,1,24,35,Completed
T01363,2023-01-15,05:45:00,Metro,Route_17,Station_34,Station_10,05:47:15,07:03:15,0,12,Storm,-14.1,75,2,12.0,,10000,28,0,0,6,Winter,1,15,10,Completed
T01370,2023-01-15,06:15:00,Tram,Route_8,Station_41,Station_3,06:53:15,07:43:15,10,14,Snow,-18.3,74,40,14.0,,0,77,0,1,6,Winter,1,14,65,Completed
T01380,2023-01-15,06:15:00,Bus,Route_16,Station_15,Station_18,06:08:45,06:53:45,2,15,Cloudy,9.3,86,33,8.0,Festival,500,56,0,1,6,Winter,1,44,11,Completed
T01325,2023-01-15,06:30:00,Metro,Route_4,Station_1,Station_17,06:23:45,07:54:45,2,20,Fog,10.3,100,60,4.6,Protest,500,100,0,1,6,Winter,1,42,90,Completed
T01358,2023-01-15,06:45:00,Tram,Route_16,Station_12,Station_33,06:58:00,07:48:00,10,-7,Rain,-11.8,53,0,3.1,,0,0,0,1,6,Winter,0,10,39,Completed
T01368,2023-01-15,07:00:00,Tram,Route_7,Station_19,Station_40,07:06:15,08:04:15,8,9,Clear,7.6,68,16,7.2,,0,82,0,1,6,Winter,1,12,80,Completed
T01330,2023-01-15,07:15:00,Train,Route_17,Station_3,Station_39,07:17:30,07:58:30,1,24,Cloudy,-5.7,65,24,14.6,,0,72,0,1,6,Winter,1,27,61,Completed
T01377,2023-01-15,07:15:00,Train,Route_5,Station_18,Station_4,07:25:30,08:44:30,-3,8,Fog,5.6,79,44,4.1,Parade,10000,97,0,1,6,Winter,1,51,100,Completed
T01321,2023-01-15,07:45:00,Metro,Route_18,Station_7,Station_22,07:41:00,09:09:00,8,10,Cloudy,1.6,55,56,18.7,,0,20,0,1,6,Winter,1,30,18,Completed
T01348,2023-01-15,07:45:00,Bus,Route_13,Station_13,Station_44,07:45:30,08:47:30,9,10,Fog,10.0,92,42,8.0,,500,100,0,1,6,Winter,1,50,31,Completed
T01301,2023-01-15,08:00:00,Train,Route_19,Station_13,Station_37,08:16:30,10:04:30,14,4,Fog,-11.6,83,16,8.2,,0,96,0,1,6,Winter,1,47,43,Completed
T01385,2023-01-15,08:30:00,Bus,Route_2,Station_22,Station_27,08:42:30,09:57:30,5,-3,Storm,-5.9,100,43,20.0,,0,75,0,1,6,Winter,0,16,58,Completed
T01372,2023-01-15,08:30:00,Bus,Route_17,Station_17,Station_22,08:51:45,10:31:45,21,30,Snow,-4.2,20,50,6.8,,0,23,0,1,6,Winter,1,30,10,Completed
T01322,2023-01-15,08:30:00,Bus,Route_20,Station_22,Station_29,08:44:30,10:26:30,9,8,Clear,-8.3,100,24,12.1,,0,64,0,1,6,Winter,1,17,82,Completed
T01390,2023-01-15,08:30:00,Bus,Route_10,Station_16,Station_18,08:28:00,09:39:00,19,14,Snow,11.6,60,25,10.3,,0,44,0,1,6,Winter,1,44,93,Completed
T01307,2023-01-15,08:45:00,Tram,Route_4,Station_6,Station_41,08:31:30,09:11:30,5,19,Rain,-1.1,47,53,11.7,Concert,2000,70,0,1,6,Winter,1,22,62,Completed
T01347,2023-01-15,09:00:00,Metro,Route_16,Station_45,Station_46,09:47:30,11:03:30,-1,5,Snow,-36.4,60,10,10.3,Sports,500,0,0,1,6,Winter,1,29,92,Completed
T01361,2023-01-15,09:15:00,Tram,Route_7,Station_31,Station_2,09:17:30,09:52:30,16,3,Rain,-0.8,63,24,15.2,Sports,50000,74,1,1,6,Winter,1,37,109,Completed
T01327,2023-01-15,09:15:00,Metro,Route_8,Station_18,Station_39,09:49:00,11:42:00,17,13,Rain,-3.6,73,49,0.1,,0,65,0,1,6,Winter,1,51,49,Completed
T01355,2023-01-15,09:15:00,Tram,Route_15,Station_35,Station_39,09:54:00,10:40:00,11,26,Fog,-12.0,86,20,14.6,,0,3,1,1,6,Winter,1,44,54,Completed
T01374,2023-01-15,09:15:00,Bus,Route_9,Station_29,Station_28,09:35:00,11:09:00,13,6,Rain,-14.8,53,33,18.8,,0,0,0,1,6,Winter,1,47,77,Completed
T01340,2023-01-15,09:30:00,Bus,Route_13,Station_29,Station_20,09:27:45,10:50:45,6,14,Storm,-1.8,43,41,10.5,Parade,0,0,0,1,6,Winter,1,16,18,Completed
T01332,2023-01-15,10:00:00,Metro,Route_3,Station_8,Station_29,10:05:45,11:00:45,6,7,Storm,-0.3,90,49,2.5,,0,87,0,0,6,Winter,1,48,31,Completed
T01356,2023-01-15,10:15:00,Metro,Route_5,Station_20,Station_11,10:27:30,11:26:30,10,-3,Rain,-7.7,72,20,3.7,,500,73,0,0,6,Winter,0,40,27,Completed
T01317,2023-01-15,10:15:00,Metro,Route_20,Station_47,Station_5,10:00:00,11:57:00,10,10,Cloudy,-3.8,66,19,4.6,,0,34,0,0,6,Winter,1,52,85,Completed
T01311,2023-01-15,10:30:00,Tram,Route_13,Station_33,Station_35,10:34:45,11:32:45,14,12,Snow,-7.9,72,43,13.6,,0,79,0,0,6,Winter,1,8,52,Completed
T01373,2023-01-15,10:30:00,Tram,Route_10,Station_28,Station_42,10:01:15,10:43:15,6,10,Rain,1.1,32,11,12.0,,0,67,0,0,6,Winter,1,9,48,Completed
T01306,2023-01-15,10:30:00,Bus,Route_10,Station_29,Station_10,10:29:45,11:25:45,-1,30,Fog,0.2,67,39,14.2,,0,43,0,0,6,Winter,1,41,82,Completed
T01369,2023-01-15,10:45:00,Bus,Route_8,Station_21,Station_28,10:23:15,12:07:15,19,27,Cloudy,2.6,58,0,11.7,,10000,47,0,0,6,Winter,1,12,15,Completed
T01308,2023-01-15,10:45:00,Train,Route_15,Station_10,Station_40,10:37:15,12:26:15,17,14,Clear,-1.8,79,17,10.3,,0,51,0,0,6,Winter,1,46,92,Completed
T01367,2023-01-15,11:00:00,Train,Route_3,Station_48,Station_37,11:12:15,12:10:15,14,13,Fog,-22.7,100,58,14.3,,0,24,0,0,6,Winter,1,53,57,Completed
T01341,2023-01-15,11:15:00,Train,Route_18,Station_2,Station_46,11:12:15,13:06:15,3,9,Cloudy,-5.7,100,33,5.0,,0,54,0,0,6,Winter,1,32,16,Completed
T01388,2023-01-15,11:45:00,Train,Route_12,Station_23,Station_42,11:50:45,13:18:45,7,5,Fog,22.0,68,15,15.1,,10000,71,0,0,6,Winter,1,35,89,Completed
T01345,2023-01-15,11:45:00,Bus,Route_19,Station_31,Station_9,11:56:00,13:07:00,7,23,Cloudy,-7.9,72,27,9.6,,0,36,0,0,6,Winter,1,13,78,Completed
T01393,2023-01-15,12:15:00,Bus,Route_3,Station_23,Station_22,12:51:45,14:07:45,-3,17,Rain,-8.8,69,39,17.6,Protest,0,1,0,0,6,Winter,1,58,25,Completed
T01399,2023-01-15,12:30:00,Bus,Route_18,Station_28,Station_24,12:23:15,13:33:15,19,17,Fog,-10.9,38,36,9.3,,0,96,0,0,6,Winter,1,55,10,Completed
T01364,2023-01-15,12:30:00,Bus,Route_1,Station_21,Station_2,12:50:00,14:02:00,4,1,Storm,-9.7,85,29,13.7,,500,99,0,0,6,Winter,1,33,46,Completed
T01353,2023-01-15,12:30:00,Tram,Route_1,Station_25,Station_2,12:00:15,13:11:15,3,14,Snow,6.6,82,30,7.8,,0,77,0,0,6,Winter,1,18,92,Completed
T01313,2023-01-15,12:45:00,Train,Route_14,Station_13,Station_41,12:01:15,12:48:15,10,14,Fog,-3.9,50,28,16.7,,0,51,0,0,6,Winter,1,44,46,Completed
T01366,2023-01-15,13:45:00,Metro,Route_1,Station_41,Station_1,13:19:45,14:49:45,6,15,Clear,-15.4,72,16,9.1,,0,74,0,0,6,Winter,1,45,90,Completed
T01349,2023-01-15,13:45:00,Train,Route_3,Station_4,Station_34,13:03:30,13:35:30,0,1,Fog,-5.8,100,26,8.9,,0,3,1,0,6,Winter,1,26,73,Completed
T01357,2023-01-15,14:00:00,Train,Route_15,Station_29,Station_48,14:54:15,16:12:15,8,9,Storm,-4.6,100,48,16.9,,0,61,0,0,6,Winter,1,15,99,Completed
T01334,2023-01-15,14:00:00,Bus,Route_14,Station_39,Station_18,14:31:15,15:43:15,17,12,Fog,8.6,59,43,0.0,,0,100,0,0,6,Winter,1,27,95,Completed
T01312,2023-01-15,14:15:00,Metro,Route_7,Station_19,Station_1,14:34:30,16:03:30,2,12,Cloudy,-14.4,55,46,10.6,,0,100,0,0,6,Winter,1,5,71,Completed
T01352,2023-01-15,14:15:00,Bus,Route_16,Station_12,Station_42,14:36:30,16:04:30,7,15,Fog,-14.9,65,32,1.0,Festival,10000,78,0,0,6,Winter,1,50,81,Completed
T01382,2023-01-15,14:30:00,Tram,Route_11,Station_48,Station_40,14:29:15,15:08:15,2,7,Cloudy,2.9,33,47,6.8,,0,35,0,0,6,Winter,1,41,70,Completed
T01337,2023-01-15,14:30:00,Metro,Route_5,Station_50,Station_7,14:48:15,15:45:15,7,1,Clear,8.5,100,28,20.0,,0,50,0,0,6,Winter,1,25,42,Completed
T01386,2023-01-15,15:15:00,Train,Route_6,Station_38,Station_28,15:42:30,16:25:30,15,30,Cloudy,-1.2,59,46,18.6,,0,33,0,0,6,Winter,1,30,75,Completed
T01371,2023-01-15,15:30:00,Metro,Route_4,Station_26,Station_29,15:13:45,17:02:45,12,10,Clear,-5.7,65,31,15.9,,0,67,0,0,6,Winter,1,50,39,Completed
T01333,2023-01-15,15:30:00,Tram,Route_4,Station_28,Station_8,15:46:45,17:38:45,7,19,Rain,-14.1,66,34,1.1,,0,66,0,0,6,Winter,1,40,29,Completed
T01324,2023-01-15,15:45:00,Bus,Route_8,Station_48,Station_45,15:08:15,16:55:15,10,1,Clear,-11.4,54,12,15.1,Protest,500,72,1,0,6,Winter,1,58,69,Completed
T01318,2023-01-15,15:45:00,Tram,Route_14,Station_17,Station_46,15:34:00,17:21:00,10,19,Cloudy,3.5,53,34,15.7,Festival,0,83,0,0,6,Winter,1,27,91,Completed
T01303,2023-01-15,16:00:00,Train,Route_17,Station_44,Station_19,16:17:00,17:39:00,17,20,Rain,-12.1,87,24,2.6,,0,42,0,1,6,Winter,1,5,83,Completed
T01362,2023-01-15,16:15:00,Metro,Route_3,Station_49,Station_3,16:03:15,17:57:15,3,12,Clear,-2.2,58,39,11.6,,0,100,0,1,6,Winter,1,58,33,Completed
T01375,2023-01-15,16:15:00,Metro,Route_6,Station_50,Station_2,16:12:30,17:49:30,7,2,Fog,-21.5,83,38,12.6,Concert,50000,76,0,1,6,Winter,1,59,13,Completed
T01326,2023-01-15,16:30:00,Bus,Route_7,Station_32,Station_42,16:10:45,17:02:45,7,8,Snow,-1.7,51,36,2.1,,0,40,0,1,6,Winter,1,55,46,Completed
T01350,2023-01-15,16:30:00,Train,Route_9,Station_37,Station_22,16:40:00,17:19:00,15,22,Fog,2.9,50,17,2.3,,0,50,0,1,6,Winter,1,44,13,Completed
T01338,2023-01-15,16:45:00,Tram,Route_9,Station_40,Station_14,16:36:15,17:47:15,6,8,Rain,11.4,47,41,6.6,,0,33,0,1,6,Winter,1,19,86,Completed
T01329,2023-01-15,17:00:00,Tram,Route_20,Station_37,Station_34,17:15:15,18:17:15,17,12,Cloudy,-18.4,53,4,3.3,,0,59,0,1,6,Winter,1,25,98,Completed
T01376,2023-01-15,17:30:00,Metro,Route_2,Station_11,Station_24,17:10:00,19:07:00,6,10,Rain,16.9,58,41,10.0,,0,0,0,1,6,Winter,1,51,86,Completed
T01354,2023-01-15,18:30:00,Train,Route_5,Station_50,Station_37,18:59:30,20:42:30,13,8,Rain,-12.9,21,32,9.5,,0,82,0,1,6,Winter,1,13,27,Completed
T01394,2023-01-15,18:30:00,Bus,Route_11,Station_35,Station_12,18:25:00,19:20:00,5,17,Storm,2.7,100,45,9.6,,0,20,0,1,6,Winter,1,57,97,Completed
T01387,2023-01-15,18:45:00,Train,Route_12,Station_39,Station_7,18:37:00,20:20:00,4,15,Storm,3.3,79,5,20.0,,0,28,0,1,6,Winter,1,13,75,Completed
T01359,2023-01-15,19:30:00,Bus,Route_14,Station_13,Station_14,19:05:30,20:36:30,8,21,Clear,6.1,71,13,0.0,,0,0,0,1,6,Winter,1,14,57,Completed
T01398,2023-01-15,19:45:00,Train,Route_14,Station_36,Station_37,19:12:45,20:05:45,10,14,Fog,-1.9,65,50,10.7,,0,3,0,1,6,Winter,1,56,42,Completed
T01314,2023-01-15,19:45:00,Tram,Route_13,Station_40,Station_16,19:10:45,21:07:45,4,5,Storm,-9.5,65,49,2.0,,50000,38,0,1,6,Winter,1,57,67,Completed
T01328,2023-01-15,20:00:00,Metro,Route_5,Station_24,Station_43,20:02:45,21:52:45,7,15,Storm,5.6,39,12,0.0,Concert,0,31,0,0,6,Winter,1,30,92,Completed
T01335,2023-01-15,20:30:00,Bus,Route_11,Station_16,Station_22,20:17:30,22:07:30,18,11,Snow,-24.7,69,5,12.6,,0,60,0,0,6,Winter,1,45,82,Completed
T01315,2023-01-15,20:45:00,Metro,Route_17,Station_30,Station_24,20:46:15,21:38:15,10,-2,Snow,-13.3,49,16,11.1,Sports,2000,42,0,0,6,Winter,0,39,37,Completed
T01389,2023-01-15,20:45:00,Tram,Route_5,Station_37,Station_12,20:01:30,20:43:30,8,21,Clear,-13.3,53,0,2.1,,10000,100,0,0,6,Winter,1,56,44,Completed
T01395,2023-01-15,21:45:00,Bus,Route_8,Station_46,Station_22,21:34:30,22:54:30,5,8,Rain,1.6,68,7,7.4,,2000,74,0,0,6,Winter,1,29,19,Completed
T01302,2023-01-15,22:00:00,Bus,Route_4,Station_31,Station_14,22:48:45,23:53:45,8,7,Cloudy,-13.8,70,7,8.5,,0,58,0,0,6,Winter,1,30,74,Completed
T01397,2023-01-15,22:15:00,Metro,Route_6,Station_29,Station_42,22:51:15,23:39:15,10,-7,Storm,-6.8,59,6,4.4,,0,72,0,0,6,Winter,0,15,51,Completed
T01344,2023-01-15,22:45:00,Metro,Route_18,Station_39,Station_38,22:24:00,23:06:00,6,12,Storm,2.1,89,39,10.6,,0,94,0,0,6,Winter,1,42,94,Completed
T01319,2023-01-15,23:00:00,Bus,Route_7,Station_47,Station_50,23:02:30,00:23:30,8,12,Cloudy,-3.1,40,26,14.4,Festival,10000,67,0,0,6,Winter,1,6,18,Completed
T01392,2023-01-15,23:15:00,Bus,Route_9,Station_7,Station_47,23:05:45,00:15:45,0,15,Fog,-6.7,65,29,20.0,,0,6,0,0,6,Winter,1,11,69,Completed
T01378,2023-01-15,23:30:00,Tram,Route_16,Station_17,Station_46,23:35:30,00:31:30,3,15,Cloudy,-5.1,60,51,5.8,,0,6,0,0,6,Winter,1,22,24,Completed
T01480,2023-01-16,00:00:00,Tram,Route_13,Station_36,Station_31,00:23:15,01:33:15,5,11,Cloudy,5.5,40,23,15.6,,0,38,1,0,0,Winter,1,31,108,Completed
T01485,2023-01-16,00:00:00,Metro,Route_3,Station_3,Station_15,00:48:15,01:37:15,18,10,Rain,11.0,81,27,0.0,,0,47,0,0,0,Winter,1,38,66,Completed
T01410,2023-01-16,00:00:00,Bus,Route_7,Station_20,Station_2,00:51:30,01:29:30,2,22,Rain,-8.8,75,52,2.8,,0,30,0,0,0,Winter,1,31,78,Completed
T01492,2023-01-16,00:15:00,Metro,Route_13,Station_14,Station_32,00:46:45,01:57:45,17,21,Snow,-5.1,67,34,12.4,Concert,500,0,0,0,0,Winter,1,21,31,Completed
T01454,2023-01-16,00:15:00,Tram,Route_6,Station_5,Station_12,00:23:00,01:12:00,18,6,Fog,1.6,92,6,7.9,,0,83,1,0,0,Winter,1,47,73,Completed
T01455,2023-01-16,00:30:00,Tram,Route_8,Station_38,Station_41,00:55:45,02:45:45,16,12,Clear,-12.3,82,49,3.0,,50000,10,0,0,0,Winter,1,48,50,Completed
T01466,2023-01-16,00:45:00,Metro,Route_8,Station_38,Station_12,00:13:00,00:45:00,5,15,Snow,-3.7,31,0,11.7,,0,52,0,0,0,Winter,1,55,96,Completed
T01447,2023-01-16,00:45:00,Bus,Route_13,Station_6,Station_24,00:04:15,00:51:15,10,16,Fog,-6.4,56,60,15.4,,0,60,0,0,0,Winter,1,58,80,Completed
T01478,2023-01-16,00:45:00,Tram,Route_10,Station_30,Station_50,00:58:15,02:25:15,8,26,Cloudy,13.4,60,35,4.1,,0,43,0,0,0,Winter,1,28,65,Completed
T01497,2023-01-16,00:45:00,Tram,Route_8,Station_14,Station_5,00:25:45,00:58:45,0,27,Storm,15.5,94,24,3.1,,0,15,0,0,0,Winter,1,29,32,Completed
T01482,2023-01-16,01:00:00,Metro,Route_3,Station_5,Station_9,01:09:00,02:45:00,11,18,Rain,9.9,55,54,6.0,Sports,0,88,0,0,0,Winter,1,11,34,Completed
T01431,2023-01-16,01:00:00,Tram,Route_14,Station_34,Station_35,01:01:15,02:12:15,6,19,Clear,-2.8,60,29,4.1,,0,1,0,0,0,Winter,1,56,100,Completed
T01487,2023-01-16,01:15:00,Tram,Route_5,Station_15,Station_38,01:31:00,02:45:00,12,-3,Cloudy,-6.6,40,26,15.8,,0,57,0,0,0,Winter,0,10,15,Completed
T01450,2023-01-16,01:15:00,Bus,Route_18,Station_29,Station_28,01:21:00,02:25:00,14,30,Cloudy,-11.9,61,25,0.0,Festival,10000,38,0,0,0,Winter,1,57,43,Completed
T01428,2023-01-16,01:15:00,Metro,Route_13,Station_3,Station_37,01:00:15,02:13:15,7,27,Clear,-21.4,100,31,9.4,Protest,10000,41,0,0,0,Winter,1,28,72,Completed
T01475,2023-01-16,01:45:00,Metro,Route_6,Station_41,Station_1,01:20:30,03:09:30,-1,21,Snow,11.8,71,11,9.2,,0,13,0,0,0,Winter,1,37,18,Completed
T01433,2023-01-16,02:00:00,Train,Route_4,Station_42,Station_25,02:18:45,03:45:45,15,15,Cloudy,-8.4,82,40,5.9,,0,7,0,0,0,Winter,1,53,69,Completed
T01471,2023-01-16,02:00:00,Train,Route_10,Station_27,Station_16,02:13:30,04:11:30,7,18,Rain,-14.4,41,10,20.0,Protest,10000,64,0,0,0,Winter,1,33,58,Completed
T01402,2023-01-16,02:15:00,Tram,Route_11,Station_29,Station_36,02:41:00,03:55:00,-1,8,Snow,-5.4,60,46,3.7,Sports,0,55,0,0,0,Winter,1,47,106,Completed
T01403,2023-01-16,02:30:00,Bus,Route_15,Station_46,Station_39,02:31:45,04:31:45,5,16,Rain,-5.6,65,20,6.9,Sports,10000,56,0,0,0,Winter,1,26,60,Completed
T01463,2023-01-16,02:30:00,Bus,Route_20,Station_23,Station_48,02:51:45,04:08:45,13,13,Snow,-10.5,36,53,13.5,,0,26,0,0,0,Winter,1,30,69,Completed
T01457,2023-01-16,02:45:00,Bus,Route_2,Station_13,Station_31,02:52:15,04:52:15,9,11,Snow,-16.6,27,21,15.3,,0,86,0,0,0,Winter,1,32,79,Completed
T01409,2023-01-16,03:30:00,Tram,Route_1,Station_4,Station_36,03:03:30,03:45:30,15,14,Rain,-13.6,95,17,0.0,,0,62,0,0,0,Winter,1,54,46,Completed
T01448,2023-01-16,04:00:00,Metro,Route_13,Station_19,Station_46,04:50:00,06:05:00,7,9,Fog,-6.3,69,0,0.6,Parade,0,28,0,0,0,Winter,1,25,40,Completed
T01413,2023-01-16,05:00:00,Train,Route_5,Station_39,Station_10,05:39:30,07:07:30,21,20,Cloudy,-0.8,43,39,5.7,,0,86,0,0,0,Winter,1,53,107,Completed
T01411,2023-01-16,05:15:00,Bus,Route_19,Station_44,Station_10,05:38:30,07:21:30,8,27,Rain,-11.6,51,37,6.5,Festival,500,52,0,0,0,Winter,1,11,50,Completed
T01496,2023-01-16,06:00:00,Tram,Route_3,Station_12,Station_1,06:07:00,07:07:00,6,5,Snow,0.7,93,41,15.5,Concert,50000,31,0,1,0,Winter,1,21,71,Completed
T01467,2023-01-16,06:00:00,Train,Route_7,Station_11,Station_20,06:53:30,07:52:30,6,0,Rain,-0.3,89,34,4.9,,0,49,0,1,0,Winter,0,24,102,Completed
T01426,2023-01-16,06:00:00,Train,Route_5,Station_9,Station_34,06:02:45,07:33:45,11,14,Storm,-14.9,20,36,11.0,,0,28,1,1,0,Winter,1,45,67,Completed
T01459,2023-01-16,06:00:00,Tram,Route_5,Station_12,Station_21,06:48:15,07:38:15,3,13,Snow,-0.1,79,32,11.9,,0,50,0,1,0,Winter,1,53,23,Completed
T01443,2023-01-16,06:15:00,Metro,Route_9,Station_5,Station_24,06:39:30,08:23:30,8,22,Snow,18.5,35,27,2.9,,0,96,0,1,0,Winter,1,24,45,Completed
T01489,2023-01-16,06:30:00,Bus,Route_5,Station_21,Station_17,06:25:00,08:18:00,-1,7,Clear,-6.9,77,32,19.5,,0,16,0,1,0,Winter,1,58,45,Completed
T01401,2023-01-16,07:30:00,Metro,Route_20,Station_18,Station_37,07:53:00,09:21:00,10,24,Fog,1.3,60,52,0.0,,0,100,0,1,0,Winter,1,26,88,Cancelled
T01420,2023-01-16,07:30:00,Tram,Route_5,Station_32,Station_14,07:36:00,08:11:00,17,25,Snow,2.1,76,57,11.9,,0,67,0,1,0,Winter,1,32,17,Completed
T01422,2023-01-16,07:30:00,Train,Route_4,Station_46,Station_41,07:19:15,09:12:15,16,10,Cloudy,-8.1,36,17,13.1,Parade,0,48,0,1,0,Winter,1,44,35,Completed
