trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,passenger_count,capacity_percentage,trip_status,delayed,peak_hour,weekday,datetime,hour,day_name,on_time,delayed_5min,trip_duration_min
T00711,2023-01-09,05:45:00,Bus,Route_9,Station_22,Station_13,05:45:00,07:14:00,7,25,17,42,Completed,1,0,0,2023-01-09 05:45:00,5,Monday,0,1,89.0
T00792,2023-01-09,05:45:00,Metro,Route_15,Station_8,Station_49,05:17:45,05:55:45,11,22,44,56,Completed,1,0,0,2023-01-09 05:45:00,5,Monday,0,1,38.0
T00790,2023-01-09,05:45:00,Metro,Route_5,Station_12,Station_25,05:18:45,05:53:45,10,16,46,61,Completed,1,0,0,2023-01-09 05:45:00,5,Monday,0,1,35.0
T00725,2023-01-09,05:45:00,Train,Route_11,Station_29,Station_25,05:22:15,06:15:15,8,17,13,89,Completed,1,0,0,2023-01-09 05:45:00,5,Monday,0,1,53.0
T00749,2023-01-09,06:00:00,Metro,Route_3,Station_25,Station_5,06:50:30,08:23:30,16,17,54,102,Completed,1,1,0,2023-01-09 06:00:00,6,Monday,0,1,93.0
T00754,2023-01-09,06:00:00,Metro,Route_13,Station_5,Station_8,06:17:15,07:40:15,10,4,31,18,Completed,1,1,0,2023-01-09 06:00:00,6,Monday,0,0,83.0
T00800,2023-01-09,06:15:00,Tram,Route_14,Station_45,Station_49,06:50:00,07:29:00,-5,-7,6,42,Completed,0,1,0,2023-01-09 06:15:00,6,Monday,1,0,39.0
T00708,2023-01-09,06:30:00,Bus,Route_11,Station_21,Station_50,06:28:00,07:32:00,8,9,9,69,Completed,1,1,0,2023-01-09 06:30:00,6,Monday,0,1,64.0
T00753,2023-01-09,07:00:00,Metro,Route_14,Station_22,Station_48,07:43:45,08:54:45,6,7,33,102,Completed,1,1,0,2023-01-09 07:00:00,7,Monday,0,1,71.0
T00704,2023-01-09,07:30:00,Train,Route_9,Station_14,Station_34,07:19:15,08:03:15,-6,5,41,86,Completed,1,1,0,2023-01-09 07:30:00,7,Monday,0,0,44.0
T00761,2023-01-09,07:45:00,Bus,Route_14,Station_13,Station_48,07:43:30,08:42:30,20,16,42,30,Completed,1,1,0,2023-01-09 07:45:00,7,Monday,0,1,59.0
T00760,2023-01-09,08:30:00,Train,Route_12,Station_7,Station_48,08:03:15,08:53:15,4,0,23,67,Completed,0,1,0,2023-01-09 08:30:00,8,Monday,1,0,50.0
T00793,2023-01-09,08:45:00,Tram,Route_10,Station_33,Station_47,08:36:00,09:39:00,0,-9,12,94,Completed,0,1,0,2023-01-09 08:45:00,8,Monday,1,0,63.0
T00779,2023-01-09,09:15:00,Bus,Route_6,Station_31,Station_24,09:18:00,10:06:00,13,30,52,78,Completed,1,1,0,2023-01-09 09:15:00,9,Monday,0,1,48.0
T00710,2023-01-09,09:30:00,Train,Route_12,Station_9,Station_2,09:30:00,10:13:00,16,22,49,19,Completed,1,1,0,2023-01-09 09:30:00,9,Monday,0,1,43.0
T00789,2023-01-09,09:45:00,Bus,Route_16,Station_38,Station_49,09:24:00,09:54:00,7,-2,5,15,Completed,0,1,0,2023-01-09 09:45:00,9,Monday,1,0,30.0
T00715,2023-01-09,09:45:00,Train,Route_4,Station_27,Station_16,09:39:15,11:19:15,11,12,26,22,Completed,1,1,0,2023-01-09 09:45:00,9,Monday,0,1,100.0
T00742,2023-01-09,10:00:00,Bus,Route_18,Station_12,Station_29,10:04:45,10:59:45,3,15,56,74,Completed,1,0,0,2023-01-09 10:00:00,10,Monday,0,1,55.0
T00745,2023-01-09,10:45:00,Tram,Route_2,Station_46,Station_50,10:31:45,11:56:45,13,21,21,29,Completed,1,0,0,2023-01-09 10:45:00,10,Monday,0,1,85.0
T00707,2023-01-09,10:45:00,Tram,Route_19,Station_34,Station_50,10:42:30,11:14:30,14,4,11,66,Completed,1,0,0,2023-01-09 10:45:00,10,Monday,0,0,32.0
T00734,2023-01-09,11:00:00,Bus,Route_19,Station_4,Station_11,11:29:45,12:59:45,4,-4,29,55,Completed,0,0,0,2023-01-09 11:00:00,11,Monday,1,0,90.0
T00785,2023-01-09,11:00:00,Bus,Route_12,Station_39,Station_42,11:12:15,12:17:15,16,10,49,17,Completed,1,0,0,2023-01-09 11:00:00,11,Monday,0,1,65.0
T00772,2023-01-09,11:30:00,Metro,Route_11,Station_46,Station_5,11:35:15,12:22:15,7,28,8,19,Completed,1,0,0,2023-01-09 11:30:00,11,Monday,0,1,47.0
T00713,2023-01-09,11:45:00,Metro,Route_13,Station_21,Station_30,11:31:00,12:09:00,9,2,40,82,Completed,1,0,0,2023-01-09 11:45:00,11,Monday,0,0,38.0
T00723,2023-01-09,11:45:00,Metro,Route_9,Station_43,Station_9,11:08:00,11:47:00,10,17,10,76,Completed,1,0,0,2023-01-09 11:45:00,11,Monday,0,1,39.0
T00748,2023-01-09,12:15:00,Bus,Route_7,Station_7,Station_41,12:44:30,14:16:30,12,12,35,20,Completed,1,0,0,2023-01-09 12:15:00,12,Monday,0,1,92.0
T00746,2023-01-09,12:45:00,Tram,Route_4,Station_35,Station_23,12:21:30,13:42:30,-1,10,23,21,Completed,1,0,0,2023-01-09 12:45:00,12,Monday,0,1,81.0
T00722,2023-01-09,12:45:00,Train,Route_14,Station_35,Station_14,12:42:15,14:12:15,10,21,48,19,Completed,1,0,0,2023-01-09 12:45:00,12,Monday,0,1,90.0
T00787,2023-01-09,13:30:00,Train,Route_10,Station_1,Station_19,13:22:30,14:31:30,17,22,58,34,Completed,1,0,0,2023-01-09 13:30:00,13,Monday,0,1,69.0
T00777,2023-01-09,13:45:00,Tram,Route_9,Station_13,Station_5,13:01:15,14:37:15,2,-10,43,58,Completed,0,0,0,2023-01-09 13:45:00,13,Monday,1,0,96.0
T00786,2023-01-09,14:00:00,Train,Route_5,Station_32,Station_21,14:38:00,16:33:00,2,19,31,58,Completed,1,0,0,2023-01-09 14:00:00,14,Monday,0,1,115.0
T00769,2023-01-09,14:00:00,Train,Route_20,Station_50,Station_9,14:55:45,15:48:45,12,27,14,98,Completed,1,0,0,2023-01-09 14:00:00,14,Monday,0,1,53.0
T00794,2023-01-09,14:15:00,Bus,Route_17,Station_4,Station_18,14:23:45,16:14:45,16,14,30,20,Completed,1,0,0,2023-01-09 14:15:00,14,Monday,0,1,111.0
T00763,2023-01-09,14:15:00,Train,Route_10,Station_9,Station_30,14:46:15,16:36:15,9,17,23,71,Completed,1,0,0,2023-01-09 14:15:00,14,Monday,0,1,110.0
T00791,2023-01-09,14:15:00,Tram,Route_15,Station_10,Station_17,14:19:45,15:04:45,7,14,43,45,Completed,1,0,0,2023-01-09 14:15:00,14,Monday,0,1,45.0
T00755,2023-01-09,14:15:00,Tram,Route_8,Station_7,Station_41,14:39:45,15:29:45,0,12,7,48,Completed,1,0,0,2023-01-09 14:15:00,14,Monday,0,1,50.0
T00701,2023-01-09,14:30:00,Train,Route_14,Station_48,Station_4,14:53:30,16:35:30,16,8,49,62,Completed,1,0,0,2023-01-09 14:30:00,14,Monday,0,1,102.0
T00788,2023-01-09,14:45:00,Train,Route_9,Station_11,Station_47,14:57:45,16:20:45,10,24,17,99,Completed,1,0,0,2023-01-09 14:45:00,14,Monday,0,1,83.0
T00774,2023-01-09,15:00:00,Train,Route_11,Station_44,Station_35,15:57:30,17:24:30,0,5,54,87,Completed,1,0,0,2023-01-09 15:00:00,15,Monday,0,0,87.0
T00767,2023-01-09,15:00:00,Train,Route_2,Station_26,Station_31,15:51:00,17:18:00,9,20,32,65,Completed,1,0,0,2023-01-09 15:00:00,15,Monday,0,1,87.0
T00773,2023-01-09,15:15:00,Metro,Route_13,Station_23,Station_18,15:32:45,16:37:45,0,19,24,10,Completed,1,0,0,2023-01-09 15:15:00,15,Monday,0,1,65.0
T00797,2023-01-09,15:45:00,Bus,Route_17,Station_7,Station_14,15:09:15,16:03:15,6,5,32,65,Completed,1,0,0,2023-01-09 15:45:00,15,Monday,0,0,54.0
T00724,2023-01-09,15:45:00,Metro,Route_16,Station_9,Station_42,15:51:45,17:19:45,4,17,12,13,Completed,1,0,0,2023-01-09 15:45:00,15,Monday,0,1,88.0
T00798,2023-01-09,16:00:00,Train,Route_20,Station_5,Station_8,16:52:15,17:24:15,7,16,45,39,Completed,1,1,0,2023-01-09 16:00:00,16,Monday,0,1,32.0
T00736,2023-01-09,16:00:00,Tram,Route_11,Station_41,Station_23,16:54:45,18:42:45,8,-5,43,21,Completed,0,1,0,2023-01-09 16:00:00,16,Monday,1,0,108.0
T00729,2023-01-09,16:45:00,Bus,Route_14,Station_23,Station_19,16:18:15,16:52:15,5,17,5,44,Completed,1,1,0,2023-01-09 16:45:00,16,Monday,0,1,34.0
T00735,2023-01-09,17:15:00,Train,Route_7,Station_31,Station_17,17:09:45,17:40:45,6,1,7,86,Completed,1,1,0,2023-01-09 17:15:00,17,Monday,0,0,31.0
T00783,2023-01-09,17:30:00,Bus,Route_3,Station_19,Station_49,17:36:15,19:18:15,6,15,17,61,Completed,1,1,0,2023-01-09 17:30:00,17,Monday,0,1,102.0
T00781,2023-01-09,18:15:00,Train,Route_18,Station_24,Station_12,18:13:00,20:08:00,13,16,32,40,Completed,1,1,0,2023-01-09 18:15:00,18,Monday,0,1,115.0
T00720,2023-01-09,18:30:00,Train,Route_10,Station_6,Station_38,18:00:45,18:46:45,13,17,53,96,Completed,1,1,0,2023-01-09 18:30:00,18,Monday,0,1,46.0
T00730,2023-01-09,18:30:00,Tram,Route_3,Station_38,Station_11,18:36:00,20:30:00,4,12,29,77,Completed,1,1,0,2023-01-09 18:30:00,18,Monday,0,1,114.0
T00727,2023-01-09,18:45:00,Tram,Route_8,Station_47,Station_34,18:54:30,20:23:30,10,25,37,61,Completed,1,1,0,2023-01-09 18:45:00,18,Monday,0,1,89.0
T00703,2023-01-09,18:45:00,Metro,Route_1,Station_8,Station_49,18:19:30,20:19:30,11,18,42,89,Completed,1,1,0,2023-01-09 18:45:00,18,Monday,0,1,120.0
T00709,2023-01-09,19:00:00,Metro,Route_11,Station_23,Station_36,19:20:30,20:08:30,13,15,57,16,Completed,1,1,0,2023-01-09 19:00:00,19,Monday,0,1,48.0
T00718,2023-01-09,19:00:00,Train,Route_13,Station_32,Station_42,19:42:00,20:23:00,14,1,10,31,Completed,1,1,0,2023-01-09 19:00:00,19,Monday,0,0,41.0
T00740,2023-01-09,19:00:00,Tram,Route_16,Station_39,Station_9,19:24:15,20:08:15,4,-1,48,102,Completed,0,1,0,2023-01-09 19:00:00,19,Monday,1,0,44.0
T00780,2023-01-09,19:15:00,Bus,Route_17,Station_12,Station_46,19:44:15,20:34:15,10,4,49,84,Completed,1,1,0,2023-01-09 19:15:00,19,Monday,0,0,50.0
T00795,2023-01-09,20:00:00,Metro,Route_17,Station_49,Station_7,20:38:15,22:17:15,5,14,36,65,Completed,1,0,0,2023-01-09 20:00:00,20,Monday,0,1,99.0
T00752,2023-01-09,20:00:00,Bus,Route_19,Station_30,Station_40,20:10:00,20:53:00,12,7,49,106,Completed,1,0,0,2023-01-09 20:00:00,20,Monday,0,1,43.0
T00778,2023-01-09,20:30:00,Train,Route_4,Station_43,Station_45,20:33:45,22:01:45,4,15,51,67,Completed,1,0,0,2023-01-09 20:30:00,20,Monday,0,1,88.0
T00741,2023-01-09,21:00:00,Train,Route_18,Station_50,Station_28,21:44:30,22:46:30,8,11,25,102,Completed,1,0,0,2023-01-09 21:00:00,21,Monday,0,1,62.0
T00771,2023-01-09,21:00:00,Bus,Route_12,Station_33,Station_44,21:23:00,22:07:00,-1,9,20,73,Completed,1,0,0,2023-01-09 21:00:00,21,Monday,0,1,44.0
T00719,2023-01-09,21:15:00,Train,Route_11,Station_19,Station_25,21:39:45,22:34:45,4,20,58,21,Completed,1,0,0,2023-01-09 21:15:00,21,Monday,0,1,55.0
T00759,2023-01-09,21:45:00,Train,Route_17,Station_11,Station_43,21:59:00,22:35:00,17,1,25,16,Completed,1,0,0,2023-01-09 21:45:00,21,Monday,0,0,36.0
T00775,2023-01-09,22:00:00,Metro,Route_20,Station_6,Station_26,22:57:15,00:03:15,6,13,15,64,Completed,1,0,0,2023-01-09 22:00:00,22,Monday,0,1,66.0
T00764,2023-01-09,22:00:00,Bus,Route_8,Station_8,Station_30,22:29:45,23:20:45,16,8,41,71,Completed,1,0,0,2023-01-09 22:00:00,22,Monday,0,1,51.0
T00776,2023-01-09,22:15:00,Train,Route_8,Station_14,Station_34,22:40:00,23:47:00,7,7,40,99,Completed,1,0,0,2023-01-09 22:15:00,22,Monday,0,1,67.0
T00796,2023-01-09,22:30:00,Tram,Route_11,Station_38,Station_23,22:52:15,23:23:15,14,11,39,82,Completed,1,0,0,2023-01-09 22:30:00,22,Monday,0,1,31.0
T00717,2023-01-09,22:45:00,Tram,Route_4,Station_39,Station_30,22:20:00,23:46:00,8,17,23,107,Completed,1,0,0,2023-01-09 22:45:00,22,Monday,0,1,86.0
T00716,2023-01-09,22:45:00,Train,Route_4,Station_22,Station_35,22:44:15,23:36:15,4,7,24,86,Completed,1,0,0,2023-01-09 22:45:00,22,Monday,0,1,52.0
T00712,2023-01-09,22:45:00,Tram,Route_20,Station_20,Station_44,22:41:45,00:11:45,5,6,22,64,Completed,1,0,0,2023-01-09 22:45:00,22,Monday,0,1,90.0
T00726,2023-01-09,23:15:00,Bus,Route_14,Station_35,Station_37,23:23:00,23:57:00,9,14,51,45,Completed,1,0,0,2023-01-09 23:15:00,23,Monday,0,1,34.0
T00766,2023-01-09,23:15:00,Metro,Route_13,Station_28,Station_38,23:14:15,00:57:15,5,13,45,98,Completed,1,0,0,2023-01-09 23:15:00,23,Monday,0,1,103.0
T00744,2023-01-09,23:30:00,Train,Route_15,Station_32,Station_10,23:41:00,00:15:00,0,3,53,33,Completed,1,0,0,2023-01-09 23:30:00,23,Monday,0,0,34.0
T00739,2023-01-09,23:30:00,Bus,Route_5,Station_3,Station_2,23:39:00,00:16:00,3,25,18,53,Completed,1,0,0,2023-01-09 23:30:00,23,Monday,0,1,37.0
T00784,2023-01-09,23:45:00,Tram,Route_8,Station_44,Station_36,23:07:30,23:40:30,4,29,19,26,Completed,1,0,0,2023-01-09 23:45:00,23,Monday,0,1,33.0
T00762,2023-01-09,23:45:00,Metro,Route_7,Station_15,Station_5,23:30:45,00:06:45,12,3,35,11,Completed,1,0,0,2023-01-09 23:45:00,23,Monday,0,0,36.0
T00884,2023-01-10,00:00:00,Tram,Route_13,Station_21,Station_26,00:49:15,02:14:15,10,-1,5,22,Cancelled,0,0,1,2023-01-10 00:00:00,0,Tuesday,1,0,85.0
T00804,2023-01-10,00:00:00,Metro,Route_2,Station_46,Station_31,00:23:15,01:49:15,14,14,57,40,Completed,1,0,1,2023-01-10 00:00:00,0,Tuesday,0,1,86.0
T00854,2023-01-10,00:15:00,Train,Route_16,Station_16,Station_50,00:31:00,01:43:00,7,21,58,102,Completed,1,0,1,2023-01-10 00:15:00,0,Tuesday,0,1,72.0
T00882,2023-01-10,00:15:00,Train,Route_13,Station_19,Station_33,00:10:00,01:14:00,7,23,58,37,Completed,1,0,1,2023-01-10 00:15:00,0,Tuesday,0,1,64.0
T00828,2023-01-10,00:30:00,Bus,Route_11,Station_12,Station_42,00:54:00,02:26:00,12,18,7,69,Completed,1,0,1,2023-01-10 00:30:00,0,Tuesday,0,1,92.0
T00817,2023-01-10,00:30:00,Train,Route_19,Station_28,Station_23,00:22:45,01:36:45,12,17,20,36,Completed,1,0,1,2023-01-10 00:30:00,0,Tuesday,0,1,74.0
T00863,2023-01-10,01:00:00,Tram,Route_2,Station_7,Station_33,01:27:45,02:09:45,5,-10,27,24,Completed,0,0,1,2023-01-10 01:00:00,1,Tuesday,1,0,42.0
T00801,2023-01-10,01:00:00,Train,Route_19,Station_17,Station_3,01:04:30,02:59:30,10,4,15,104,Completed,1,0,1,2023-01-10 01:00:00,1,Tuesday,0,0,115.0
T00832,2023-01-10,01:45:00,Bus,Route_19,Station_21,Station_35,01:27:45,03:24:45,-2,10,16,88,Completed,1,0,1,2023-01-10 01:45:00,1,Tuesday,0,1,117.0
T00872,2023-01-10,01:45:00,Train,Route_3,Station_33,Station_38,01:46:45,02:45:45,17,15,14,42,Completed,1,0,1,2023-01-10 01:45:00,1,Tuesday,0,1,59.0
T00861,2023-01-10,02:00:00,Bus,Route_20,Station_44,Station_15,02:41:15,04:14:15,6,29,36,29,Completed,1,0,1,2023-01-10 02:00:00,2,Tuesday,0,1,93.0
T00826,2023-01-10,02:15:00,Train,Route_18,Station_19,Station_42,02:10:30,04:07:30,13,-7,20,51,Completed,0,0,1,2023-01-10 02:15:00,2,Tuesday,1,0,117.0
T00895,2023-01-10,03:00:00,Bus,Route_4,Station_19,Station_3,03:33:15,04:18:15,10,12,12,21,Completed,1,0,1,2023-01-10 03:00:00,3,Tuesday,0,1,45.0
T00880,2023-01-10,03:00:00,Tram,Route_11,Station_3,Station_33,03:06:15,04:56:15,6,9,42,82,Completed,1,0,1,2023-01-10 03:00:00,3,Tuesday,0,1,110.0
T00811,2023-01-10,03:00:00,Bus,Route_3,Station_32,Station_15,03:40:15,04:13:15,8,9,16,32,Completed,1,0,1,2023-01-10 03:00:00,3,Tuesday,0,1,33.0
T00809,2023-01-10,03:15:00,Tram,Route_10,Station_13,Station_22,03:12:45,03:57:45,4,26,28,81,Completed,1,0,1,2023-01-10 03:15:00,3,Tuesday,0,1,45.0
T00870,2023-01-10,03:15:00,Metro,Route_20,Station_32,Station_31,03:01:45,04:45:45,4,4,32,105,Completed,1,0,1,2023-01-10 03:15:00,3,Tuesday,0,0,104.0
T00820,2023-01-10,03:45:00,Tram,Route_5,Station_22,Station_32,03:32:30,04:23:30,10,18,57,23,Completed,1,0,1,2023-01-10 03:45:00,3,Tuesday,0,1,51.0
T00855,2023-01-10,03:45:00,Bus,Route_4,Station_7,Station_21,03:09:00,03:49:00,5,21,12,100,Completed,1,0,1,2023-01-10 03:45:00,3,Tuesday,0,1,40.0
T00877,2023-01-10,03:45:00,Train,Route_9,Station_16,Station_14,03:35:00,04:07:00,2,18,32,34,Completed,1,0,1,2023-01-10 03:45:00,3,Tuesday,0,1,32.0
T00851,2023-01-10,04:00:00,Metro,Route_17,Station_3,Station_31,04:16:15,06:16:15,17,21,40,86,Completed,1,0,1,2023-01-10 04:00:00,4,Tuesday,0,1,120.0
T00842,2023-01-10,04:00:00,Bus,Route_17,Station_37,Station_8,04:00:45,05:28:45,5,21,30,94,Completed,1,0,1,2023-01-10 04:00:00,4,Tuesday,0,1,88.0
T00827,2023-01-10,04:15:00,Tram,Route_6,Station_20,Station_30,04:31:45,05:55:45,5,15,12,40,Completed,1,0,1,2023-01-10 04:15:00,4,Tuesday,0,1,84.0
T00812,2023-01-10,05:45:00,Bus,Route_8,Station_20,Station_40,05:39:00,06:18:00,3,13,54,63,Completed,1,0,1,2023-01-10 05:45:00,5,Tuesday,0,1,39.0
T00865,2023-01-10,05:45:00,Tram,Route_16,Station_27,Station_46,05:19:30,07:04:30,0,11,32,14,Completed,1,0,1,2023-01-10 05:45:00,5,Tuesday,0,1,105.0
T00802,2023-01-10,06:15:00,Bus,Route_15,Station_6,Station_10,06:54:30,08:38:30,-8,6,32,22,Completed,1,1,1,2023-01-10 06:15:00,6,Tuesday,0,1,104.0
T00843,2023-01-10,06:15:00,Bus,Route_9,Station_48,Station_32,06:24:15,07:49:15,14,29,41,37,Completed,1,1,1,2023-01-10 06:15:00,6,Tuesday,0,1,85.0
T00853,2023-01-10,06:30:00,Metro,Route_17,Station_48,Station_33,06:52:30,08:34:30,14,8,45,52,Completed,1,1,1,2023-01-10 06:30:00,6,Tuesday,0,1,102.0
T00891,2023-01-10,06:30:00,Train,Route_19,Station_10,Station_46,06:27:45,07:07:45,14,3,40,98,Completed,1,1,1,2023-01-10 06:30:00,6,Tuesday,0,0,40.0
T00821,2023-01-10,06:45:00,Tram,Route_11,Station_14,Station_19,06:16:00,07:24:00,14,15,31,108,Completed,1,1,1,2023-01-10 06:45:00,6,Tuesday,0,1,68.0
T00869,2023-01-10,06:45:00,Metro,Route_6,Station_28,Station_41,06:54:15,07:35:15,13,24,58,56,Completed,1,1,1,2023-01-10 06:45:00,6,Tuesday,0,1,41.0
T00883,2023-01-10,07:15:00,Train,Route_6,Station_9,Station_28,07:26:45,08:54:45,-5,21,21,80,Completed,1,1,1,2023-01-10 07:15:00,7,Tuesday,0,1,88.0
T00835,2023-01-10,07:30:00,Metro,Route_17,Station_29,Station_41,07:20:45,07:54:45,7,18,13,47,Completed,1,1,1,2023-01-10 07:30:00,7,Tuesday,0,1,34.0
T00856,2023-01-10,08:00:00,Bus,Route_12,Station_42,Station_40,08:28:30,10:10:30,16,23,37,105,Completed,1,1,1,2023-01-10 08:00:00,8,Tuesday,0,1,102.0
T00850,2023-01-10,08:30:00,Bus,Route_14,Station_11,Station_21,08:47:45,09:36:45,5,17,57,76,Completed,1,1,1,2023-01-10 08:30:00,8,Tuesday,0,1,49.0
T00864,2023-01-10,08:30:00,Bus,Route_4,Station_6,Station_50,08:32:00,09:16:00,9,12,24,71,Completed,1,1,1,2023-01-10 08:30:00,8,Tuesday,0,1,44.0
T00893,2023-01-10,08:45:00,Train,Route_20,Station_45,Station_32,08:46:45,09:36:45,16,18,17,48,Completed,1,1,1,2023-01-10 08:45:00,8,Tuesday,0,1,50.0
T00887,2023-01-10,09:00:00,Tram,Route_11,Station_22,Station_25,09:46:15,11:22:15,0,7,32,46,Completed,1,1,1,2023-01-10 09:00:00,9,Tuesday,0,1,96.0
T00840,2023-01-10,09:15:00,Tram,Route_14,Station_24,Station_12,09:25:45,11:08:45,12,21,52,95,Completed,1,1,1,2023-01-10 09:15:00,9,Tuesday,0,1,103.0
T00844,2023-01-10,09:15:00,Train,Route_17,Station_27,Station_10,09:01:30,10:04:30,0,0,33,17,Completed,0,1,1,2023-01-10 09:15:00,9,Tuesday,1,0,63.0
T00834,2023-01-10,09:30:00,Tram,Route_11,Station_16,Station_29,09:24:00,10:44:00,-4,16,17,90,Completed,1,1,1,2023-01-10 09:30:00,9,Tuesday,0,1,80.0
T00823,2023-01-10,09:30:00,Train,Route_11,Station_21,Station_13,09:26:45,10:28:45,11,20,50,61,Completed,1,1,1,2023-01-10 09:30:00,9,Tuesday,0,1,62.0
T00896,2023-01-10,09:45:00,Tram,Route_8,Station_10,Station_38,09:26:00,10:35:00,-1,15,39,100,Completed,1,1,1,2023-01-10 09:45:00,9,Tuesday,0,1,69.0
T00862,2023-01-10,09:45:00,Train,Route_16,Station_31,Station_20,09:09:15,11:06:15,4,23,10,42,Completed,1,1,1,2023-01-10 09:45:00,9,Tuesday,0,1,117.0
T00899,2023-01-10,10:00:00,Train,Route_7,Station_15,Station_26,10:21:00,12:16:00,4,28,22,90,Completed,1,0,1,2023-01-10 10:00:00,10,Tuesday,0,1,115.0
T00890,2023-01-10,10:15:00,Metro,Route_10,Station_20,Station_19,10:42:15,12:00:15,9,13,55,51,Completed,1,0,1,2023-01-10 10:15:00,10,Tuesday,0,1,78.0
T00829,2023-01-10,10:30:00,Tram,Route_14,Station_24,Station_43,10:42:00,12:02:00,3,5,9,85,Completed,1,0,1,2023-01-10 10:30:00,10,Tuesday,0,0,80.0
T00879,2023-01-10,10:30:00,Tram,Route_11,Station_18,Station_10,10:54:00,12:54:00,10,4,51,36,Completed,1,0,1,2023-01-10 10:30:00,10,Tuesday,0,0,120.0
T00898,2023-01-10,10:45:00,Train,Route_1,Station_9,Station_49,10:08:45,11:35:45,15,22,29,17,Completed,1,0,1,2023-01-10 10:45:00,10,Tuesday,0,1,87.0
T00836,2023-01-10,10:45:00,Tram,Route_17,Station_45,Station_17,10:32:00,11:47:00,4,6,6,32,Completed,1,0,1,2023-01-10 10:45:00,10,Tuesday,0,1,75.0
T00889,2023-01-10,11:30:00,Bus,Route_19,Station_4,Station_49,11:41:00,13:08:00,17,6,14,73,Completed,1,0,1,2023-01-10 11:30:00,11,Tuesday,0,1,87.0
T00806,2023-01-10,11:30:00,Tram,Route_16,Station_21,Station_32,11:07:45,12:13:45,1,26,34,102,Completed,1,0,1,2023-01-10 11:30:00,11,Tuesday,0,1,66.0
T00833,2023-01-10,11:30:00,Tram,Route_1,Station_3,Station_48,11:42:00,13:40:00,3,3,54,29,Completed,1,0,1,2023-01-10 11:30:00,11,Tuesday,0,0,118.0
T00845,2023-01-10,11:45:00,Tram,Route_15,Station_31,Station_9,11:55:30,13:53:30,13,13,49,25,Completed,1,0,1,2023-01-10 11:45:00,11,Tuesday,0,1,118.0
T00867,2023-01-10,12:00:00,Tram,Route_17,Station_42,Station_31,12:29:45,14:23:45,5,9,9,26,Completed,1,0,1,2023-01-10 12:00:00,12,Tuesday,0,1,114.0
T00871,2023-01-10,12:00:00,Bus,Route_15,Station_7,Station_41,12:54:45,14:17:45,8,16,59,89,Completed,1,0,1,2023-01-10 12:00:00,12,Tuesday,0,1,83.0
T00858,2023-01-10,12:00:00,Tram,Route_5,Station_11,Station_25,12:49:45,13:55:45,17,12,37,28,Completed,1,0,1,2023-01-10 12:00:00,12,Tuesday,0,1,66.0
T00814,2023-01-10,12:45:00,Train,Route_12,Station_3,Station_12,12:35:30,14:35:30,6,0,58,17,Completed,0,0,1,2023-01-10 12:45:00,12,Tuesday,1,0,120.0
T00860,2023-01-10,12:45:00,Bus,Route_4,Station_39,Station_28,12:05:45,13:22:45,6,14,5,47,Completed,1,0,1,2023-01-10 12:45:00,12,Tuesday,0,1,77.0
T00825,2023-01-10,13:00:00,Metro,Route_10,Station_30,Station_10,13:15:15,15:12:15,5,16,22,47,Completed,1,0,1,2023-01-10 13:00:00,13,Tuesday,0,1,117.0
T00805,2023-01-10,13:15:00,Metro,Route_14,Station_8,Station_49,13:20:00,14:49:00,10,14,36,62,Completed,1,0,1,2023-01-10 13:15:00,13,Tuesday,0,1,89.0
T00849,2023-01-10,13:15:00,Bus,Route_19,Station_21,Station_3,13:08:45,14:13:45,10,11,51,102,Completed,1,0,1,2023-01-10 13:15:00,13,Tuesday,0,1,65.0
T00819,2023-01-10,13:45:00,Bus,Route_15,Station_45,Station_31,13:37:00,14:47:00,5,22,53,109,Completed,1,0,1,2023-01-10 13:45:00,13,Tuesday,0,1,70.0
T00894,2023-01-10,14:15:00,Tram,Route_5,Station_30,Station_31,14:02:15,15:43:15,24,18,15,99,Completed,1,0,1,2023-01-10 14:15:00,14,Tuesday,0,1,101.0
T00807,2023-01-10,14:15:00,Train,Route_9,Station_28,Station_13,14:54:00,16:24:00,5,20,25,40,Completed,1,0,1,2023-01-10 14:15:00,14,Tuesday,0,1,90.0
T00874,2023-01-10,14:45:00,Tram,Route_17,Station_19,Station_47,14:12:45,15:26:45,12,17,30,53,Completed,1,0,1,2023-01-10 14:45:00,14,Tuesday,0,1,74.0
T00852,2023-01-10,15:00:00,Train,Route_10,Station_46,Station_36,15:31:45,17:04:45,11,9,29,69,Completed,1,0,1,2023-01-10 15:00:00,15,Tuesday,0,1,93.0
T00897,2023-01-10,15:00:00,Tram,Route_11,Station_23,Station_5,15:55:00,17:18:00,1,16,26,85,Completed,1,0,1,2023-01-10 15:00:00,15,Tuesday,0,1,83.0
T00892,2023-01-10,15:15:00,Train,Route_16,Station_24,Station_44,15:33:45,17:18:45,4,26,31,26,Completed,1,0,1,2023-01-10 15:15:00,15,Tuesday,0,1,105.0
T00876,2023-01-10,15:15:00,Metro,Route_9,Station_45,Station_48,15:05:45,15:51:45,-10,15,53,88,Completed,1,0,1,2023-01-10 15:15:00,15,Tuesday,0,1,46.0
